instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,787,26,neutral,0,59,151,0.36,0.9214,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11838,0.98677,0,massA=0.117 massB=0.87
p2,922,30,mixed,149,149,447,0.26,0.78,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99037,0.97718,0,massA=0.00941 massB=0.968
p2,1011,33,mixed,142,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23652,0.97617,0,massA=0.231 massB=0.745
p2,314,10,gain,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73716,0.8825,0,massA=0.232 massB=0.651
p2,268,8,mixed,62,62,263,0.33,1.3998,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97998,0.95784,0,massA=0.0192 massB=0.939
p2,220,7,gain,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.68258,0.98387,0,massA=0.312 massB=0.672
p2,1131,37,mixed,151,151,252,0.68,1.1348,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25386,0.98449,0,massA=0.25 massB=0.735
p2,454,15,neutral,0,82,113,0.74,1.0198,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.61509,0.99105,0,massA=0.381 massB=0.61
p2,1203,1,dominant,0,58,72,1.0,1.2414,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.30735,0.91391,0,massA=0.281 massB=0.633
p2,611,20,gain,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11437,0.96867,0,massA=0.111 massB=0.858
p2,1201,0,dominant,0,186,240,1.0,1.2903,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25683,0.98467,0,massA=0.253 massB=0.732
p2,810,27,neutral,0,166,433,0.53,1.3825,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.80807,0.98254,0,massA=0.189 massB=0.794
p2,480,16,neutral,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.83762,0.97982,0,massA=0.159 massB=0.821
p2,629,20,mixed,186,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12252,0.9337,0,massA=0.114 massB=0.819
p2,446,14,mixed,81,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88721,0.89409,0,massA=0.101 massB=0.793
p2,731,24,gain,0,168,214,0.76,0.9681,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09808,0.96734,0,massA=0.0949 massB=0.872
p2,194,6,gain,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.67233,0.92859,0,massA=0.304 massB=0.624
p2,91,3,neutral,0,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25983,0.99381,0,massA=0.258 massB=0.736
p2,529,17,gain,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01591,0.92588,0,massA=0.0147 massB=0.911
p2,1004,33,gain,0,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70902,0.84794,0,massA=0.247 massB=0.601
p2,172,5,mixed,162,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99709,0.98965,0,massA=0.00288 massB=0.987
p2,1209,4,dominant,0,29,56,1.0,1.931,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.33459,0.99206,0,massA=0.332 massB=0.66
p2,318,10,gain,0,111,278,0.58,1.4526,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99376,0.78823,0,massA=0.00492 massB=0.783
p2,967,32,neutral,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19683,0.97933,0,massA=0.193 massB=0.787
p2,841,28,neutral,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.32423,0.99197,0,massA=0.322 massB=0.67
p2,1160,38,mixed,183,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92577,0.9531,0,massA=0.0707 massB=0.882
p2,384,12,mixed,164,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95976,0.92364,0,massA=0.0372 massB=0.886
p2,821,27,gain,0,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1192,0.98237,0,massA=0.117 massB=0.865
p2,70,2,gain,0,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.76349,0.97705,0,massA=0.231 massB=0.746
p2,1076,35,mixed,91,91,133,0.68,0.9938,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.87494,0.84867,0,massA=0.106 massB=0.743
p2,177,5,mixed,162,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17554,0.89186,0,massA=0.157 massB=0.735
p2,688,22,mixed,81,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99142,0.97318,0,massA=0.00835 massB=0.965
p2,670,22,gain,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.74909,0.97916,0,massA=0.246 massB=0.733
p2,896,29,mixed,79,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.79311,0.89818,0,massA=0.186 massB=0.712
p2,372,12,gain,0,164,541,0.38,1.2535,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99293,0.98903,0,massA=0.00699 massB=0.982
p2,434,14,gain,0,81,201,0.68,1.6874,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73716,0.94564,0,massA=0.249 massB=0.697
p2,1173,39,neutral,0,178,567,0.32,1.0193,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01799,0.99762,0,massA=0.0179 massB=0.98
p2,928,30,mixed,149,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98481,0.93582,0,massA=0.0142 massB=0.922
p2,191,6,gain,0,94,101,0.71,0.7629,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15003,0.97982,0,massA=0.147 massB=0.833
p2,133,4,gain,0,29,71,0.55,1.3466,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03359,0.99578,0,massA=0.0334 massB=0.962
p2,635,21,neutral,0,106,206,0.73,1.4187,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.36297,0.99521,0,massA=0.361 massB=0.634
p2,990,33,neutral,0,142,446,0.53,1.6646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.86883,0.98329,0,massA=0.129 massB=0.854
p2,536,17,mixed,117,117,362,0.42,1.2995,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7663,0.87554,0,massA=0.205 massB=0.671
p2,1245,22,dominant,0,81,109,1.0,1.3457,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17329,0.99232,0,massA=0.172 massB=0.82
p2,833,27,mixed,166,166,433,0.53,1.3825,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25983,0.98952,0,massA=0.257 massB=0.732
p2,702,23,gain,0,91,626,0.23,1.5822,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99162,0.98777,0,massA=0.00828 massB=0.979
p2,407,13,gain,0,72,88,0.64,0.7822,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.08389,0.95075,0,massA=0.0798 massB=0.871
p2,710,23,mixed,91,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85585,0.94027,0,massA=0.136 massB=0.805
p2,253,8,gain,0,62,263,0.33,1.3998,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02976,0.99545,0,massA=0.0296 massB=0.966
p2,234,7,mixed,63,63,98,0.64,0.9956,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91368,0.93202,0,massA=0.0805 massB=0.852
p2,1135,37,mixed,151,151,252,0.68,1.1348,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.30404,0.98043,0,massA=0.298 massB=0.682
p2,1088,36,neutral,0,98,227,0.47,1.0887,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.87915,0.99369,0,massA=0.12 massB=0.874
p2,906,30,neutral,0,149,447,0.26,0.78,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96838,0.96686,0,massA=0.0306 massB=0.936
p2,413,13,mixed,72,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0851,0.99285,0,massA=0.0845 massB=0.908
p2,385,12,mixed,164,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19193,0.95453,0,massA=0.183 massB=0.771
p2,131,4,gain,0,29,71,0.55,1.3466,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13846,0.98858,0,massA=0.137 massB=0.852
p2,1258,29,dominant,0,79,118,1.0,1.4937,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9722,0.936,0,massA=0.026 massB=0.91
p2,182,6,neutral,0,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98893,0.99747,0,massA=0.011 massB=0.986
p2,849,28,neutral,0,132,181,0.76,1.0421,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03138,0.97996,0,massA=0.0308 massB=0.949
p2,987,32,mixed,131,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22001,0.86802,0,massA=0.191 massB=0.677
p2,604,20,neutral,0,186,266,0.63,0.901,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.48438,0.99159,0,massA=0.511 massB=0.48
p2,778,25,mixed,124,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9944,0.96766,0,massA=0.00542 massB=0.962
p2,415,13,mixed,72,72,88,0.64,0.7822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16238,0.97652,0,massA=0.159 massB=0.818
p2,1248,24,dominant,0,168,180,1.0,1.0714,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85489,0.99555,0,massA=0.144 massB=0.851
p2,593,19,mixed,64,64,122,0.49,0.9341,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12421,0.99363,0,massA=0.123 massB=0.87
p2,649,21,gain,0,106,206,0.73,1.4187,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03334,0.90822,0,massA=0.0303 massB=0.878
p2,80,2,mixed,162,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93535,0.94536,0,massA=0.0611 massB=0.884
p2,490,16,gain,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.80807,0.98088,0,massA=0.188 massB=0.793
p2,867,28,mixed,132,132,181,0.76,1.0421,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16027,0.89521,0,massA=0.143 massB=0.752
p2,587,19,gain,0,64,122,0.49,0.9341,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10088,0.96553,0,massA=0.0974 massB=0.868
p2,429,14,neutral,0,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03541,0.98704,0,massA=0.035 massB=0.952
p2,418,13,mixed,72,72,88,0.64,0.7822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97855,0.95988,0,massA=0.0206 massB=0.939
p2,492,16,gain,0,139,234,0.6,1.0101,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99059,0.99377,0,massA=0.00935 massB=0.984
p2,1043,34,mixed,52,52,96,0.63,1.1631,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16027,0.99372,0,massA=0.159 massB=0.834
p2,113,3,mixed,46,46,158,0.33,1.1335,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15817,0.99101,0,massA=0.157 massB=0.834
p2,296,9,mixed,49,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70253,0.87234,0,massA=0.259 massB=0.613
p2,106,3,gain,0,46,158,0.33,1.1335,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.87579,0.90927,0,massA=0.113 massB=0.796
p2,96,3,neutral,0,46,158,0.33,1.1335,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95004,0.98058,0,massA=0.049 massB=0.932
p2,1168,38,mixed,183,183,609,0.38,1.2646,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98893,0.95296,0,massA=0.0106 massB=0.942
p2,678,22,gain,0,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98583,0.87138,0,massA=0.0123 massB=0.859
p2,249,8,neutral,0,62,263,0.33,1.3998,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03761,0.98747,0,massA=0.0371 massB=0.95
p2,518,17,neutral,0,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88243,0.99194,0,massA=0.117 massB=0.875
p2,88,2,mixed,162,162,661,0.26,1.0609,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99051,0.94702,0,massA=0.00898 massB=0.938
p2,289,9,gain,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01731,0.92854,0,massA=0.0161 massB=0.912
p2,914,30,gain,0,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7186,0.84517,0,massA=0.238 massB=0.607
p2,885,29,gain,0,79,81,0.83,0.851,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20181,0.98745,0,massA=0.199 massB=0.788
p2,640,21,gain,0,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7578,0.98223,0,massA=0.238 massB=0.744
p2,766,25,gain,0,124,207,0.76,1.2687,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90862,0.86399,0,massA=0.079 massB=0.785
p2,470,15,mixed,82,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93294,0.94119,0,massA=0.0631 massB=0.878
p2,463,15,gain,0,82,113,0.74,1.0198,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04024,0.99432,0,massA=0.04 massB=0.954
p2,163,5,gain,0,162,381,0.46,1.0819,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02263,0.99503,0,massA=0.0225 massB=0.973
p2,175,5,mixed,162,162,381,0.46,1.0819,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.2422,0.97118,0,massA=0.235 massB=0.736
p2,473,15,mixed,82,82,113,0.74,1.0198,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19683,0.98748,0,massA=0.194 massB=0.793
p2,313,10,gain,0,111,278,0.58,1.4526,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02405,0.99528,0,massA=0.0239 massB=0.971
p2,712,23,mixed,91,91,626,0.23,1.5822,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99142,0.98117,0,massA=0.00842 massB=0.973
p2,1257,28,dominant,0,132,158,1.0,1.197,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.2227,0.99107,0,massA=0.221 massB=0.77
p2,790,26,gain,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73106,0.985,0,massA=0.265 massB=0.72
p2,1253,26,dominant,0,59,73,1.0,1.2373,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25091,0.92248,0,massA=0.231 massB=0.691
p2,685,22,mixed,81,81,163,0.72,1.4489,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.31405,0.97666,0,massA=0.307 massB=0.67
p2,1138,37,mixed,151,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98926,0.96479,0,massA=0.0104 massB=0.954
p2,755,25,neutral,0,124,207,0.76,1.2687,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.28141,0.99539,0,massA=0.28 massB=0.715
p2,1028,34,neutral,0,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93721,0.99207,0,massA=0.0623 massB=0.93
p2,238,7,mixed,63,63,98,0.64,0.9956,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98269,0.95832,0,massA=0.0166 massB=0.942
p2,16,0,gain,0,186,984,0.26,1.3755,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89841,0.86655,0,massA=0.088 massB=0.779
p2,804,26,mixed,59,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89029,0.93011,0,massA=0.102 massB=0.828
p2,1020,34,neutral,0,52,96,0.63,1.1631,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90797,0.98678,0,massA=0.0908 massB=0.896
p2,607,20,neutral,0,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22816,0.98096,0,massA=0.224 massB=0.757
p2,47,1,gain,0,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13387,0.93973,0,massA=0.126 massB=0.814
p2,401,13,gain,0,72,88,0.64,0.7822,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10521,0.97423,0,massA=0.102 massB=0.872
p2,594,19,mixed,64,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.81048,0.95411,0,massA=0.181 massB=0.773
p2,159,5,neutral,0,162,381,0.46,1.0819,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03649,0.98188,0,massA=0.0358 massB=0.946
p2,1012,33,mixed,142,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99563,0.98803,0,massA=0.00431 massB=0.984
p2,717,23,mixed,91,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17554,0.86028,0,massA=0.151 massB=0.709
p2,202,6,mixed,94,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99506,0.98576,0,massA=0.00487 massB=0.981
p2,72,2,gain,0,162,661,0.26,1.0609,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99366,0.98751,0,massA=0.00626 massB=0.981
p2,460,15,gain,0,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.81758,0.9597,0,massA=0.175 massB=0.785
p2,542,18,neutral,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9855,0.99787,0,massA=0.0145 massB=0.983
p2,1158,38,gain,0,183,609,0.38,1.2646,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98527,0.83259,0,massA=0.0123 massB=0.82
p2,108,3,gain,0,46,158,0.33,1.1335,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97771,0.87023,0,massA=0.0194 massB=0.851
p2,628,20,mixed,186,186,266,0.63,0.901,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99218,0.96189,0,massA=0.00752 massB=0.954
p2,246,8,neutral,0,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92359,0.97441,0,massA=0.0745 massB=0.9
p2,865,28,mixed,132,132,181,0.76,1.0421,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18477,0.96205,0,massA=0.178 massB=0.784
p2,891,29,mixed,79,79,81,0.83,0.851,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20947,0.98469,0,massA=0.206 massB=0.778
p2,866,28,mixed,132,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92022,0.86182,0,massA=0.0688 massB=0.793
p2,946,31,gain,0,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.86613,0.90785,0,massA=0.122 massB=0.786
p2,68,2,neutral,0,162,661,0.26,1.0609,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89625,0.9851,0,massA=0.102 massB=0.883
p2,203,6,mixed,94,94,101,0.71,0.7629,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12085,0.99198,0,massA=0.12 massB=0.872
p2,1083,36,neutral,0,98,227,0.47,1.0887,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0164,0.99752,0,massA=0.0164 massB=0.981
p2,732,24,gain,0,168,214,0.76,0.9681,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98983,0.99109,0,massA=0.0101 massB=0.981
p2,656,21,mixed,106,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88876,0.89167,0,massA=0.0992 massB=0.792
p2,11,0,gain,0,186,984,0.26,1.3755,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0827,0.9709,0,massA=0.0803 massB=0.891
p2,758,25,neutral,0,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94967,0.99107,0,massA=0.0499 massB=0.941
p2,56,1,mixed,58,58,116,0.66,1.32,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.80563,0.88992,0,massA=0.173 massB=0.717
p2,1167,38,mixed,183,183,609,0.38,1.2646,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17106,0.86483,0,massA=0.148 massB=0.717
p2,696,23,neutral,0,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97069,0.9824,0,massA=0.0288 massB=0.954
p2,306,10,neutral,0,111,278,0.58,1.4526,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98434,0.97491,0,massA=0.0153 massB=0.96
p2,136,4,gain,0,29,71,0.55,1.3466,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93947,0.89852,0,massA=0.0544 massB=0.844
p2,447,14,mixed,81,81,201,0.68,1.6874,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17554,0.89499,0,massA=0.157 massB=0.738
p2,829,27,gain,0,166,433,0.53,1.3825,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02976,0.92106,0,massA=0.0274 massB=0.894
p2,777,25,mixed,124,124,207,0.76,1.2687,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.26894,0.89092,0,massA=0.24 massB=0.651
p2,383,12,mixed,164,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13846,0.98528,0,massA=0.136 massB=0.849
p2,222,7,gain,0,63,98,0.64,0.9956,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98698,0.99303,0,massA=0.0129 massB=0.98
p2,1087,36,neutral,0,98,227,0.47,1.0887,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13117,0.98739,0,massA=0.13 massB=0.858
p2,226,7,gain,0,63,98,0.64,0.9956,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.84183,0.92715,0,massA=0.147 massB=0.78
p2,160,5,gain,0,162,381,0.46,1.0819,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.69926,0.98004,0,massA=0.295 massB=0.685
p2,48,1,gain,0,58,116,0.66,1.32,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98804,0.83539,0,massA=0.00999 massB=0.825
p2,940,31,gain,0,51,151,0.29,0.8586,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.65842,0.98833,0,massA=0.338 massB=0.651
p2,20,0,mixed,186,186,984,0.26,1.3755,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95854,0.94628,0,massA=0.0392 massB=0.907
p2,818,27,neutral,0,166,433,0.53,1.3825,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93343,0.98878,0,massA=0.0658 massB=0.923
p2,576,19,neutral,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93675,0.9817,0,massA=0.0621 massB=0.92
p2,26,0,mixed,186,186,984,0.26,1.3755,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.83114,0.84657,0,massA=0.143 massB=0.704
p2,573,19,neutral,0,64,122,0.49,0.9341,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02263,0.99782,0,massA=0.0226 massB=0.975
p2,781,26,neutral,0,59,151,0.36,0.9214,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23652,0.99441,0,massA=0.235 massB=0.759
p2,559,18,gain,0,41,61,0.58,0.8629,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02865,0.94362,0,massA=0.027 massB=0.917
p2,839,27,mixed,166,166,433,0.53,1.3825,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17554,0.91122,0,massA=0.16 massB=0.751
p2,764,25,gain,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70579,0.89129,0,massA=0.262 massB=0.629
p2,858,28,gain,0,132,181,0.76,1.0421,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99022,0.82629,0,massA=0.00808 massB=0.818
p2,198,6,gain,0,94,101,0.71,0.7629,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98975,0.86114,0,massA=0.00883 massB=0.852
p2,899,29,mixed,79,79,81,0.83,0.851,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09009,0.92666,0,massA=0.0835 massB=0.843
p2,752,25,neutral,0,124,207,0.76,1.2687,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99431,0.9977,0,massA=0.00567 massB=0.992
p2,183,6,neutral,0,94,101,0.71,0.7629,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04886,0.99715,0,massA=0.0487 massB=0.948
p2,277,9,neutral,0,49,153,0.26,0.8118,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15203,0.98383,0,massA=0.15 massB=0.834
p2,1186,39,gain,0,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90666,0.87576,0,massA=0.0817 massB=0.794
p2,894,29,mixed,79,79,81,0.83,0.851,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.76908,0.94161,0,massA=0.217 massB=0.724
p2,1141,38,neutral,0,183,609,0.38,1.2646,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.24508,0.99396,0,massA=0.244 massB=0.75
p2,53,1,mixed,58,58,116,0.66,1.32,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14415,0.99208,0,massA=0.143 massB=0.849
p2,282,9,gain,0,49,153,0.26,0.8118,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98926,0.99168,0,massA=0.0106 massB=0.981
