instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,916,30,gain,0,149,447,0.26,0.78,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00298,1.0,0,massA=0.997 massB=0.00298
p2,787,26,neutral,0,59,151,0.36,0.9214,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00271,1.0,0,massA=0.00271 massB=0.997
p2,922,30,mixed,149,149,447,0.26,0.78,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.95114,1.0,0,massA=0.0489 massB=0.951
p2,1011,33,mixed,142,142,446,0.53,1.6646,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97838,1.0,0,massA=0.978 massB=0.0216
p2,314,10,gain,0,111,278,0.58,1.4526,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0737,1.0,0,massA=0.926 massB=0.0737
p2,268,8,mixed,62,62,263,0.33,1.3998,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98409,1.0,0,massA=0.0159 massB=0.984
p2,220,7,gain,0,63,98,0.64,0.9956,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.09009,1.0,0,massA=0.91 massB=0.0901
p2,1131,37,mixed,151,151,252,0.68,1.1348,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98757,1.0,0,massA=0.988 massB=0.0124
p2,454,15,neutral,0,82,113,0.74,1.0198,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.80317,1.0,0,massA=0.197 massB=0.803
p2,1203,1,dominant,0,58,72,1.0,1.2414,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.999,1.0,0,massA=0.999 massB=0.001
p2,611,20,gain,0,186,266,0.63,0.901,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03309,0.99999,0,massA=0.0331 massB=0.967
p2,1201,0,dominant,0,186,240,1.0,1.2903,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99941,1.0,0,massA=0.999 massB=0.000588
p2,810,27,neutral,0,166,433,0.53,1.3825,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98458,1.0,0,massA=0.0154 massB=0.985
p2,480,16,neutral,0,139,234,0.6,1.0101,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97838,1.0,0,massA=0.0216 massB=0.978
p2,629,20,mixed,186,186,266,0.63,0.901,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99943,1.0,0,massA=0.999 massB=0.00057
p2,446,14,mixed,81,81,201,0.68,1.6874,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99819,1.0,0,massA=0.00181 massB=0.998
p2,731,24,gain,0,168,214,0.76,0.9681,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.12592,0.99996,0,massA=0.126 massB=0.874
p2,194,6,gain,0,94,101,0.71,0.7629,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.1192,1.0,0,massA=0.881 massB=0.119
p2,91,3,neutral,0,46,158,0.33,1.1335,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00522,1.0,0,massA=0.00522 massB=0.995
p2,529,17,gain,0,117,362,0.42,1.2995,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.50781,1.0,0,massA=0.508 massB=0.492
p2,1004,33,gain,0,142,446,0.53,1.6646,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.16452,1.0,0,massA=0.835 massB=0.165
p2,172,5,mixed,162,162,381,0.46,1.0819,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96153,1.0,0,massA=0.0385 massB=0.962
p2,1209,4,dominant,0,29,56,1.0,1.931,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,1.0,1.0,0,massA=1 massB=2.03e-06
p2,318,10,gain,0,111,278,0.58,1.4526,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.07159,1.0,0,massA=0.928 massB=0.0716
p2,967,32,neutral,0,131,236,0.57,1.0269,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00735,1.0,0,massA=0.00735 massB=0.993
p2,841,28,neutral,0,132,181,0.76,1.0421,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00669,1.0,0,massA=0.00669 massB=0.993
p2,1160,38,mixed,183,183,609,0.38,1.2646,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89625,1.0,0,massA=0.104 massB=0.896
p2,384,12,mixed,164,164,541,0.38,1.2535,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.74909,1.0,0,massA=0.251 massB=0.749
p2,821,27,gain,0,166,433,0.53,1.3825,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01691,0.99999,0,massA=0.0169 massB=0.983
p2,70,2,gain,0,162,661,0.26,1.0609,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02844,1.0,0,massA=0.972 massB=0.0284
p2,1076,35,mixed,91,91,133,0.68,0.9938,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98999,1.0,0,massA=0.01 massB=0.99
p2,177,5,mixed,162,162,381,0.46,1.0819,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.89331,1.0,0,massA=0.893 massB=0.107
p2,688,22,mixed,81,81,163,0.72,1.4489,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99605,1.0,0,massA=0.00395 massB=0.996
p2,670,22,gain,0,81,163,0.72,1.4489,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.16452,1.0,0,massA=0.835 massB=0.165
p2,896,29,mixed,79,79,81,0.83,0.851,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97482,1.0,0,massA=0.0252 massB=0.975
p2,372,12,gain,0,164,541,0.38,1.2535,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.19683,1.0,0,massA=0.803 massB=0.197
p2,434,14,gain,0,81,201,0.68,1.6874,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.30075,1.0,0,massA=0.699 massB=0.301
p2,1173,39,neutral,0,178,567,0.32,1.0193,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01001,1.0,0,massA=0.01 massB=0.99
p2,928,30,mixed,149,149,447,0.26,0.78,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96486,1.0,0,massA=0.0351 massB=0.965
p2,191,6,gain,0,94,101,0.71,0.7629,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02298,0.99999,0,massA=0.023 massB=0.977
p2,133,4,gain,0,29,71,0.55,1.3466,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.68595,1.0,0,massA=0.686 massB=0.314
p2,635,21,neutral,0,106,206,0.73,1.4187,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.17781,1.0,0,massA=0.178 massB=0.822
p2,990,33,neutral,0,142,446,0.53,1.6646,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99168,1.0,0,massA=0.00832 massB=0.992
p2,536,17,mixed,117,117,362,0.42,1.2995,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99409,1.0,0,massA=0.00591 massB=0.994
p2,1245,22,dominant,0,81,109,1.0,1.3457,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99983,1.0,0,massA=1 massB=0.000166
p2,833,27,mixed,166,166,433,0.53,1.3825,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98504,1.0,0,massA=0.985 massB=0.015
p2,702,23,gain,0,91,626,0.23,1.5822,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.13661,1.0,0,massA=0.863 massB=0.137
p2,407,13,gain,0,72,88,0.64,0.7822,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0851,1.0,0,massA=0.0851 massB=0.915
p2,710,23,mixed,91,91,626,0.23,1.5822,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.61509,1.0,0,massA=0.385 massB=0.615
p2,253,8,gain,0,62,263,0.33,1.3998,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.08036,1.0,0,massA=0.0804 massB=0.92
p2,234,7,mixed,63,63,98,0.64,0.9956,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.46879,1.0,0,massA=0.531 massB=0.469
p2,1135,37,mixed,151,151,252,0.68,1.1348,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99917,1.0,0,massA=0.999 massB=0.00083
p2,1088,36,neutral,0,98,227,0.47,1.0887,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99963,1.0,0,massA=0.000368 massB=1
p2,906,30,neutral,0,149,447,0.26,0.78,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99029,1.0,0,massA=0.00971 massB=0.99
p2,413,13,mixed,72,72,88,0.64,0.7822,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.85966,1.0,0,massA=0.86 massB=0.14
p2,385,12,mixed,164,164,541,0.38,1.2535,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9855,1.0,0,massA=0.985 massB=0.0145
p2,131,4,gain,0,29,71,0.55,1.3466,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.07808,0.99997,0,massA=0.0781 massB=0.922
p2,1258,29,dominant,0,79,118,1.0,1.4937,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.48438,1.0,0,massA=0.516 massB=0.484
p2,182,6,neutral,0,94,101,0.71,0.7629,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.91964,1.0,0,massA=0.0804 massB=0.92
p2,849,28,neutral,0,132,181,0.76,1.0421,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.2227,1.0,0,massA=0.223 massB=0.777
p2,987,32,mixed,131,131,236,0.57,1.0269,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99835,1.0,0,massA=0.998 massB=0.00165
p2,604,20,neutral,0,186,266,0.63,0.901,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.79819,1.0,0,massA=0.202 massB=0.798
p2,778,25,mixed,124,124,207,0.76,1.2687,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99265,1.0,0,massA=0.00735 massB=0.993
p2,415,13,mixed,72,72,88,0.64,0.7822,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98867,1.0,0,massA=0.989 massB=0.0113
p2,1248,24,dominant,0,168,180,1.0,1.0714,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99973,1.0,0,massA=0.000269 massB=1
p2,593,19,mixed,64,64,122,0.49,0.9341,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.86339,1.0,0,massA=0.863 massB=0.137
p2,649,21,gain,0,106,206,0.73,1.4187,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.44553,1.0,0,massA=0.446 massB=0.554
p2,80,2,mixed,162,162,661,0.26,1.0609,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.74909,1.0,0,massA=0.251 massB=0.749
p2,490,16,gain,0,139,234,0.6,1.0101,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01799,1.0,0,massA=0.982 massB=0.018
p2,867,28,mixed,132,132,181,0.76,1.0421,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99914,1.0,0,massA=0.999 massB=0.000856
p2,587,19,gain,0,64,122,0.49,0.9341,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01972,1.0,0,massA=0.0197 massB=0.98
p2,429,14,neutral,0,81,201,0.68,1.6874,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.44553,1.0,0,massA=0.446 massB=0.554
p2,418,13,mixed,72,72,88,0.64,0.7822,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.94815,1.0,0,massA=0.0518 massB=0.948
p2,492,16,gain,0,139,234,0.6,1.0101,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.14415,1.0,0,massA=0.856 massB=0.144
p2,1043,34,mixed,52,52,96,0.63,1.1631,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97702,1.0,0,massA=0.977 massB=0.023
p2,113,3,mixed,46,46,158,0.33,1.1335,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.65842,1.0,0,massA=0.658 massB=0.342
p2,296,9,mixed,49,49,153,0.26,0.8118,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99845,1.0,0,massA=0.00155 massB=0.998
p2,106,3,gain,0,46,158,0.33,1.1335,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00382,1.0,0,massA=0.996 massB=0.00382
p2,96,3,neutral,0,46,158,0.33,1.1335,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98256,1.0,0,massA=0.0174 massB=0.983
p2,1168,38,mixed,183,183,609,0.38,1.2646,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9855,1.0,0,massA=0.0145 massB=0.985
p2,678,22,gain,0,81,163,0.72,1.4489,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.40733,1.0,0,massA=0.593 massB=0.407
p2,249,8,neutral,0,62,263,0.33,1.3998,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.1128,1.0,0,massA=0.113 massB=0.887
p2,518,17,neutral,0,117,362,0.42,1.2995,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99863,1.0,0,massA=0.00137 massB=0.999
p2,88,2,mixed,162,162,661,0.26,1.0609,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98867,1.0,0,massA=0.0113 massB=0.989
p2,289,9,gain,0,49,153,0.26,0.8118,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03114,1.0,0,massA=0.0311 massB=0.969
p2,914,30,gain,0,149,447,0.26,0.78,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00476,1.0,0,massA=0.995 massB=0.00476
p2,885,29,gain,0,79,81,0.83,0.851,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9972,1.0,0,massA=0.997 massB=0.0028
p2,640,21,gain,0,106,206,0.73,1.4187,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02518,1.0,0,massA=0.975 massB=0.0252
p2,766,25,gain,0,124,207,0.76,1.2687,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06188,1.0,0,massA=0.938 massB=0.0619
p2,470,15,mixed,82,82,113,0.74,1.0198,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.55447,1.0,0,massA=0.446 massB=0.554
p2,463,15,gain,0,82,113,0.74,1.0198,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.5851,1.0,0,massA=0.585 massB=0.415
p2,163,5,gain,0,162,381,0.46,1.0819,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.13661,1.0,0,massA=0.137 massB=0.863
p2,175,5,mixed,162,162,381,0.46,1.0819,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98088,1.0,0,massA=0.981 massB=0.0191
p2,473,15,mixed,82,82,113,0.74,1.0198,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99115,1.0,0,massA=0.991 massB=0.00885
p2,313,10,gain,0,111,278,0.58,1.4526,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.38491,1.0,0,massA=0.385 massB=0.615
p2,712,23,mixed,91,91,626,0.23,1.5822,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.95397,1.0,0,massA=0.046 massB=0.954
p2,1257,28,dominant,0,132,158,1.0,1.197,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99993,1.0,0,massA=1 massB=7.25e-05
p2,790,26,gain,0,59,151,0.36,0.9214,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.03114,1.0,0,massA=0.969 massB=0.0311
p2,1253,26,dominant,0,59,73,1.0,1.2373,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99819,1.0,0,massA=0.998 massB=0.00181
p2,685,22,mixed,81,81,163,0.72,1.4489,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99972,1.0,0,massA=1 massB=0.000278
p2,1138,37,mixed,151,151,252,0.68,1.1348,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97404,1.0,0,massA=0.026 massB=0.974
p2,755,25,neutral,0,124,207,0.76,1.2687,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.62246,1.0,0,massA=0.622 massB=0.378
p2,1028,34,neutral,0,52,96,0.63,1.1631,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99795,1.0,0,massA=0.00205 massB=0.998
p2,238,7,mixed,63,63,98,0.64,0.9956,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97631,1.0,0,massA=0.0237 massB=0.976
p2,16,0,gain,0,186,984,0.26,1.3755,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00885,1.0,0,massA=0.991 massB=0.00885
p2,804,26,mixed,59,59,151,0.36,0.9214,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.50781,1.0,0,massA=0.492 massB=0.508
p2,1020,34,neutral,0,52,96,0.63,1.1631,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98678,1.0,0,massA=0.0132 massB=0.987
p2,607,20,neutral,0,186,266,0.63,0.901,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01001,1.0,0,massA=0.01 massB=0.99
p2,47,1,gain,0,58,116,0.66,1.32,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.60766,1.0,0,massA=0.608 massB=0.392
p2,401,13,gain,0,72,88,0.64,0.7822,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01406,0.99999,0,massA=0.0141 massB=0.986
p2,594,19,mixed,64,64,122,0.49,0.9341,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.71859,1.0,0,massA=0.281 massB=0.719
p2,159,5,neutral,0,162,381,0.46,1.0819,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.13296,1.0,0,massA=0.133 massB=0.867
p2,1012,33,mixed,142,142,446,0.53,1.6646,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98831,1.0,0,massA=0.0117 massB=0.988
p2,717,23,mixed,91,91,626,0.23,1.5822,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.64423,1.0,0,massA=0.644 massB=0.356
p2,202,6,mixed,94,94,101,0.71,0.7629,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.88404,1.0,0,massA=0.116 massB=0.884
p2,72,2,gain,0,162,661,0.26,1.0609,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.13661,1.0,0,massA=0.863 massB=0.137
p2,460,15,gain,0,82,113,0.74,1.0198,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.10971,1.0,0,massA=0.89 massB=0.11
p2,542,18,neutral,0,41,61,0.58,0.8629,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99265,1.0,0,massA=0.00735 massB=0.993
p2,1158,38,gain,0,183,609,0.38,1.2646,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.14805,1.0,0,massA=0.852 massB=0.148
p2,108,3,gain,0,46,158,0.33,1.1335,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.09535,1.0,0,massA=0.905 massB=0.0953
p2,628,20,mixed,186,186,266,0.63,0.901,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.90731,1.0,0,massA=0.0927 massB=0.907
p2,246,8,neutral,0,62,263,0.33,1.3998,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98967,1.0,0,massA=0.0103 massB=0.99
p2,865,28,mixed,132,132,181,0.76,1.0421,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9995,1.0,0,massA=0.999 massB=0.000503
p2,891,29,mixed,79,79,81,0.83,0.851,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.73716,1.0,0,massA=0.737 massB=0.263
p2,866,28,mixed,132,132,181,0.76,1.0421,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97702,1.0,0,massA=0.023 massB=0.977
p2,946,31,gain,0,51,151,0.29,0.8586,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00433,1.0,0,massA=0.996 massB=0.00433
p2,68,2,neutral,0,162,661,0.26,1.0609,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99825,1.0,0,massA=0.00175 massB=0.998
p2,203,6,mixed,94,94,101,0.71,0.7629,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.91964,1.0,0,massA=0.92 massB=0.0804
p2,1083,36,neutral,0,98,227,0.47,1.0887,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.07159,1.0,0,massA=0.0716 massB=0.928
p2,732,24,gain,0,168,214,0.76,0.9681,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.44553,1.0,0,massA=0.554 massB=0.446
p2,656,21,mixed,106,106,206,0.73,1.4187,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99652,1.0,0,massA=0.00348 massB=0.997
p2,11,0,gain,0,186,984,0.26,1.3755,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01691,1.0,0,massA=0.0169 massB=0.983
p2,758,25,neutral,0,124,207,0.76,1.2687,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99683,1.0,0,massA=0.00317 massB=0.997
p2,56,1,mixed,58,58,116,0.66,1.32,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98795,1.0,0,massA=0.0121 massB=0.988
p2,1167,38,mixed,183,183,609,0.38,1.2646,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.94815,1.0,0,massA=0.948 massB=0.0518
p2,696,23,neutral,0,91,626,0.23,1.5822,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97558,1.0,0,massA=0.0244 massB=0.976
p2,306,10,neutral,0,111,278,0.58,1.4526,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99813,1.0,0,massA=0.00187 massB=0.998
p2,136,4,gain,0,29,71,0.55,1.3466,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.08756,1.0,0,massA=0.912 massB=0.0876
p2,447,14,mixed,81,81,201,0.68,1.6874,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99872,1.0,0,massA=0.999 massB=0.00128
p2,829,27,gain,0,166,433,0.53,1.3825,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.35577,1.0,0,massA=0.356 massB=0.644
p2,777,25,mixed,124,124,207,0.76,1.2687,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99929,1.0,0,massA=0.999 massB=0.00071
p2,383,12,mixed,164,164,541,0.38,1.2535,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.85585,1.0,0,massA=0.856 massB=0.144
p2,222,7,gain,0,63,98,0.64,0.9956,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.44553,1.0,0,massA=0.554 massB=0.446
p2,1087,36,neutral,0,98,227,0.47,1.0887,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00247,1.0,0,massA=0.00247 massB=0.998
p2,226,7,gain,0,63,98,0.64,0.9956,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.09269,1.0,0,massA=0.907 massB=0.0927
p2,160,5,gain,0,162,381,0.46,1.0819,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01282,1.0,0,massA=0.987 massB=0.0128
p2,48,1,gain,0,58,116,0.66,1.32,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.40733,1.0,0,massA=0.593 massB=0.407
p2,940,31,gain,0,51,151,0.29,0.8586,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00971,1.0,0,massA=0.99 massB=0.00971
p2,20,0,mixed,186,186,984,0.26,1.3755,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.80317,1.0,0,massA=0.197 massB=0.803
p2,818,27,neutral,0,166,433,0.53,1.3825,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99845,1.0,0,massA=0.00155 massB=0.998
p2,576,19,neutral,0,64,122,0.49,0.9341,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98718,1.0,0,massA=0.0128 massB=0.987
p2,26,0,mixed,186,186,984,0.26,1.3755,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99242,1.0,0,massA=0.00758 massB=0.992
p2,573,19,neutral,0,64,122,0.49,0.9341,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00382,1.0,0,massA=0.00382 massB=0.996
p2,781,26,neutral,0,59,151,0.36,0.9214,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00522,1.0,0,massA=0.00522 massB=0.995
p2,559,18,gain,0,41,61,0.58,0.8629,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.37023,1.0,0,massA=0.37 massB=0.63
p2,839,27,mixed,166,166,433,0.53,1.3825,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99652,1.0,0,massA=0.997 massB=0.00348
p2,764,25,gain,0,124,207,0.76,1.2687,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.21734,1.0,0,massA=0.783 massB=0.217
p2,858,28,gain,0,132,181,0.76,1.0421,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04743,1.0,0,massA=0.953 massB=0.0474
p2,198,6,gain,0,94,101,0.71,0.7629,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0534,1.0,0,massA=0.947 massB=0.0534
p2,899,29,mixed,79,79,81,0.83,0.851,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99673,1.0,0,massA=0.997 massB=0.00327
p2,752,25,neutral,0,124,207,0.76,1.2687,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96886,1.0,0,massA=0.0311 massB=0.969
p2,183,6,neutral,0,94,101,0.71,0.7629,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.05033,1.0,0,massA=0.0503 massB=0.95
p2,277,9,neutral,0,49,153,0.26,0.8118,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0016,1.0,0,massA=0.0016 massB=0.998
p2,1186,39,gain,0,178,567,0.32,1.0193,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0164,1.0,0,massA=0.984 massB=0.0164
p2,894,29,mixed,79,79,81,0.83,0.851,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04085,1.0,0,massA=0.959 massB=0.0408
p2,1141,38,neutral,0,183,609,0.38,1.2646,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00476,1.0,0,massA=0.00476 massB=0.995
p2,53,1,mixed,58,58,116,0.66,1.32,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9855,1.0,0,massA=0.985 massB=0.0145
p2,282,9,gain,0,49,153,0.26,0.8118,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.39981,1.0,0,massA=0.6 massB=0.4
p2,1010,33,mixed,142,142,446,0.53,1.6646,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.90192,1.0,0,massA=0.0981 massB=0.902
p2,623,20,mixed,186,186,266,0.63,0.901,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99242,1.0,0,massA=0.992 massB=0.00758
p2,122,4,neutral,0,29,71,0.55,1.3466,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97241,1.0,0,massA=0.0276 massB=0.972
