instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p2,529,17,gain,0,117,362,0.42,1.2995,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.08036,0.9901,0,massA=0.0796 massB=0.911
p2,1004,33,gain,0,142,446,0.53,1.6646,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.82894,0.99962,0,massA=0.171 massB=0.829
p2,172,5,mixed,162,162,381,0.46,1.0819,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68931,0.9993,0,massA=0.31 massB=0.689
p2,1209,4,dominant,0,29,56,1.0,1.931,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90862,0.99963,0,massA=0.908 massB=0.0913
p2,318,10,gain,0,111,278,0.58,1.4526,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9984,0.99811,0,massA=0.00159 massB=0.997
p2,967,32,neutral,0,131,236,0.57,1.0269,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.4649,0.99964,0,massA=0.465 massB=0.535
p2,841,28,neutral,0,132,181,0.76,1.0421,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70579,0.99784,0,massA=0.704 massB=0.294
p2,1160,38,mixed,183,183,609,0.38,1.2646,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36297,0.99679,0,massA=0.635 massB=0.362
p2,384,12,mixed,164,164,541,0.38,1.2535,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31069,0.99668,0,massA=0.687 massB=0.31
p2,821,27,gain,0,166,433,0.53,1.3825,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60393,0.99589,0,massA=0.601 massB=0.394
p2,70,2,gain,0,162,661,0.26,1.0609,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66888,0.99973,0,massA=0.331 massB=0.669
p2,1076,35,mixed,91,91,133,0.68,0.9938,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.23371,0.99933,0,massA=0.766 massB=0.234
p2,177,5,mixed,162,162,381,0.46,1.0819,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70902,0.99759,0,massA=0.707 massB=0.29
p2,688,22,mixed,81,81,163,0.72,1.4489,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.86704,0.99903,0,massA=0.133 massB=0.866
p2,670,22,gain,0,81,163,0.72,1.4489,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81048,0.99967,0,massA=0.189 massB=0.81
p2,896,29,mixed,79,79,81,0.83,0.851,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.08152,0.99955,0,massA=0.918 massB=0.0815
p2,372,12,gain,0,164,541,0.38,1.2535,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.92736,0.99949,0,massA=0.0726 massB=0.927
p2,434,14,gain,0,81,201,0.68,1.6874,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85966,0.99919,0,massA=0.14 massB=0.859
p2,1173,39,neutral,0,178,567,0.32,1.0193,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32424,0.99984,0,massA=0.324 massB=0.676
p2,928,30,mixed,149,149,447,0.26,0.78,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.88404,0.99939,0,massA=0.116 massB=0.883
p2,191,6,gain,0,94,101,0.71,0.7629,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60766,0.99751,0,massA=0.606 massB=0.391
p2,133,4,gain,0,29,71,0.55,1.3466,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.19931,0.99935,0,massA=0.199 massB=0.8
p2,635,21,neutral,0,106,206,0.73,1.4187,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67576,0.99816,0,massA=0.675 massB=0.324
p2,990,33,neutral,0,142,446,0.53,1.6646,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5813,0.99968,0,massA=0.419 massB=0.581
p2,536,17,mixed,117,117,362,0.42,1.2995,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.14805,0.99961,0,massA=0.852 massB=0.148
p2,1245,22,dominant,0,81,109,1.0,1.3457,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.88243,0.99968,0,massA=0.882 massB=0.118
p2,833,27,mixed,166,166,433,0.53,1.3825,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.38491,0.99896,0,massA=0.385 massB=0.614
p2,702,23,gain,0,91,626,0.23,1.5822,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9466,0.99946,0,massA=0.0534 massB=0.946
p2,407,13,gain,0,72,88,0.64,0.7822,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34865,0.9997,0,massA=0.349 massB=0.651
p2,710,23,mixed,91,91,626,0.23,1.5822,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.3522,0.99629,0,massA=0.645 massB=0.351
p2,253,8,gain,0,62,263,0.33,1.3998,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1561,0.99963,0,massA=0.156 massB=0.844
p2,234,7,mixed,63,63,98,0.64,0.9956,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34865,0.99354,0,massA=0.647 massB=0.346
p2,1135,37,mixed,151,151,252,0.68,1.1348,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95976,0.99756,0,massA=0.957 massB=0.0401
p2,1088,36,neutral,0,98,227,0.47,1.0887,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.92944,0.99775,0,massA=0.0704 massB=0.927
p2,906,30,neutral,0,149,447,0.26,0.78,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.55447,0.99979,0,massA=0.445 massB=0.554
p2,413,13,mixed,72,72,88,0.64,0.7822,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39234,0.99882,0,massA=0.392 massB=0.607
p2,385,12,mixed,164,164,541,0.38,1.2535,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.94499,0.99743,0,massA=0.943 massB=0.0549
p2,131,4,gain,0,29,71,0.55,1.3466,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72487,0.99614,0,massA=0.722 massB=0.274
p2,1258,29,dominant,0,79,118,1.0,1.4937,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51952,0.99968,0,massA=0.48 massB=0.519
p2,182,6,neutral,0,94,101,0.71,0.7629,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.9997,0,massA=0.272 massB=0.728
p2,849,28,neutral,0,132,181,0.76,1.0421,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32767,0.99498,0,massA=0.326 massB=0.669
p2,987,32,mixed,131,131,236,0.57,1.0269,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79819,0.99597,0,massA=0.795 massB=0.201
p2,604,20,neutral,0,186,266,0.63,0.901,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.75491,0.99714,0,massA=0.244 massB=0.753
p2,778,25,mixed,124,124,207,0.76,1.2687,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87748,0.99913,0,massA=0.122 massB=0.877
p2,415,13,mixed,72,72,88,0.64,0.7822,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95041,0.99634,0,massA=0.947 massB=0.0494
p2,1248,24,dominant,0,168,180,1.0,1.0714,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80069,0.99974,0,massA=0.199 massB=0.8
p2,593,19,mixed,64,64,122,0.49,0.9341,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.30736,0.99886,0,massA=0.307 massB=0.692
p2,649,21,gain,0,106,206,0.73,1.4187,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.08756,0.98796,0,massA=0.0865 massB=0.901
p2,80,2,mixed,162,162,661,0.26,1.0609,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31069,0.99643,0,massA=0.687 massB=0.31
p2,490,16,gain,0,139,234,0.6,1.0101,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79566,0.99969,0,massA=0.204 massB=0.795
p2,867,28,mixed,132,132,181,0.76,1.0421,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.82671,0.9967,0,massA=0.824 massB=0.173
p2,587,19,gain,0,64,122,0.49,0.9341,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.33808,0.99962,0,massA=0.338 massB=0.662
p2,429,14,neutral,0,81,201,0.68,1.6874,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.49219,0.99585,0,massA=0.49 massB=0.506
p2,418,13,mixed,72,72,88,0.64,0.7822,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.86883,0.99921,0,massA=0.131 massB=0.868
p2,492,16,gain,0,139,234,0.6,1.0101,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.97283,0.9995,0,massA=0.0272 massB=0.972
p2,1043,34,mixed,52,52,96,0.63,1.1631,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.37388,0.99919,0,massA=0.374 massB=0.626
p2,113,3,mixed,46,46,158,0.33,1.1335,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.28458,0.99885,0,massA=0.284 massB=0.715
p2,296,9,mixed,49,49,153,0.26,0.8118,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.13478,0.99951,0,massA=0.865 massB=0.135
p2,106,3,gain,0,46,158,0.33,1.1335,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54674,0.99993,0,massA=0.453 massB=0.547
p2,96,3,neutral,0,46,158,0.33,1.1335,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44553,0.99986,0,massA=0.554 massB=0.445
p2,1168,38,mixed,183,183,609,0.38,1.2646,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.93902,0.99911,0,massA=0.0609 massB=0.938
p2,678,22,gain,0,81,163,0.72,1.4489,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99883,0.99739,0,massA=0.00117 massB=0.996
p2,249,8,neutral,0,62,263,0.33,1.3998,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.26894,0.99695,0,massA=0.268 massB=0.729
p2,518,17,neutral,0,117,362,0.42,1.2995,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95728,0.99797,0,massA=0.0426 massB=0.955
p2,88,2,mixed,162,162,661,0.26,1.0609,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87579,0.99931,0,massA=0.124 massB=0.875
p2,289,9,gain,0,49,153,0.26,0.8118,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.06954,0.99276,0,massA=0.069 massB=0.924
p2,914,30,gain,0,149,447,0.26,0.78,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.9998,0,massA=0.457 massB=0.543
p2,885,29,gain,0,79,81,0.83,0.851,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.7773,0.99915,0,massA=0.777 massB=0.223
p2,640,21,gain,0,106,206,0.73,1.4187,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78266,0.99956,0,massA=0.217 massB=0.782
p2,766,25,gain,0,124,207,0.76,1.2687,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.63341,0.99991,0,massA=0.367 massB=0.633
p2,470,15,mixed,82,82,113,0.74,1.0198,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25683,0.99728,0,massA=0.741 massB=0.256
p2,463,15,gain,0,82,113,0.74,1.0198,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.17554,0.99952,0,massA=0.175 massB=0.824
p2,163,5,gain,0,162,381,0.46,1.0819,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1561,0.99966,0,massA=0.156 massB=0.844
p2,175,5,mixed,162,162,381,0.46,1.0819,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95041,0.998,0,massA=0.949 massB=0.0495
p2,473,15,mixed,82,82,113,0.74,1.0198,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.41111,0.99894,0,massA=0.411 massB=0.588
p2,313,10,gain,0,111,278,0.58,1.4526,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.15817,0.99955,0,massA=0.158 massB=0.841
p2,712,23,mixed,91,91,626,0.23,1.5822,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.71223,0.99888,0,massA=0.287 massB=0.711
p2,1257,28,dominant,0,132,158,1.0,1.197,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76065,0.99922,0,massA=0.76 massB=0.239
p2,790,26,gain,0,59,151,0.36,0.9214,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70253,0.99975,0,massA=0.297 massB=0.702
p2,1253,26,dominant,0,59,73,1.0,1.2373,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9263,0.99976,0,massA=0.926 massB=0.0737
p2,685,22,mixed,81,81,163,0.72,1.4489,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95041,0.99403,0,massA=0.945 massB=0.0493
p2,1138,37,mixed,151,151,252,0.68,1.1348,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.88404,0.99913,0,massA=0.116 massB=0.883
p2,755,25,neutral,0,124,207,0.76,1.2687,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79819,0.99824,0,massA=0.797 massB=0.201
p2,1028,34,neutral,0,52,96,0.63,1.1631,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.96153,0.99644,0,massA=0.0383 massB=0.958
p2,238,7,mixed,63,63,98,0.64,0.9956,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90862,0.99871,0,massA=0.0913 massB=0.907
p2,16,0,gain,0,186,984,0.26,1.3755,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.46102,0.99994,0,massA=0.539 massB=0.461
p2,804,26,mixed,59,59,151,0.36,0.9214,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.33112,0.99681,0,massA=0.667 massB=0.33
p2,1020,34,neutral,0,52,96,0.63,1.1631,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72487,0.99912,0,massA=0.275 massB=0.724
p2,607,20,neutral,0,186,266,0.63,0.901,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.99963,0,massA=0.543 massB=0.457
p2,47,1,gain,0,58,116,0.66,1.32,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.43398,0.99966,0,massA=0.434 massB=0.566
p2,401,13,gain,0,72,88,0.64,0.7822,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61509,0.99773,0,massA=0.614 massB=0.384
p2,594,19,mixed,64,64,122,0.49,0.9341,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29747,0.99496,0,massA=0.699 massB=0.296
p2,159,5,neutral,0,162,381,0.46,1.0819,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.43398,0.99614,0,massA=0.432 massB=0.564
p2,1012,33,mixed,142,142,446,0.53,1.6646,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70579,0.99929,0,massA=0.294 massB=0.705
p2,717,23,mixed,91,91,626,0.23,1.5822,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69925,0.99608,0,massA=0.697 massB=0.3
p2,202,6,mixed,94,94,101,0.71,0.7629,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.58889,0.99879,0,massA=0.411 massB=0.588
p2,72,2,gain,0,162,661,0.26,1.0609,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90862,0.99938,0,massA=0.0913 massB=0.908
p2,460,15,gain,0,82,113,0.74,1.0198,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80807,0.99964,0,massA=0.192 massB=0.808
p2,542,18,neutral,0,41,61,0.58,0.8629,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80807,0.99949,0,massA=0.192 massB=0.808
p2,1158,38,gain,0,183,609,0.38,1.2646,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99835,0.99875,0,massA=0.00165 massB=0.997
p2,108,3,gain,0,46,158,0.33,1.1335,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99801,0.99831,0,massA=0.00198 massB=0.996
p2,628,20,mixed,186,186,266,0.63,0.901,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87915,0.99896,0,massA=0.121 massB=0.878
p2,246,8,neutral,0,62,263,0.33,1.3998,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.43015,0.99987,0,massA=0.57 massB=0.43
p2,865,28,mixed,132,132,181,0.76,1.0421,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95041,0.99711,0,massA=0.948 massB=0.0494
p2,891,29,mixed,79,79,81,0.83,0.851,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.84183,0.99226,0,massA=0.835 massB=0.157
p2,866,28,mixed,132,132,181,0.76,1.0421,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.08756,0.99959,0,massA=0.912 massB=0.0875
p2,946,31,gain,0,51,151,0.29,0.8586,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51952,0.9999,0,massA=0.48 massB=0.519
p2,68,2,neutral,0,162,661,0.26,1.0609,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.92523,0.99786,0,massA=0.0746 massB=0.923
p2,203,6,mixed,94,94,101,0.71,0.7629,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36297,0.99895,0,massA=0.363 massB=0.636
p2,1083,36,neutral,0,98,227,0.47,1.0887,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.24221,0.99985,0,massA=0.242 massB=0.758
p2,732,24,gain,0,168,214,0.76,0.9681,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.96378,0.99928,0,massA=0.0362 massB=0.963
p2,656,21,mixed,106,106,206,0.73,1.4187,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1561,0.99941,0,massA=0.843 massB=0.156
p2,11,0,gain,0,186,984,0.26,1.3755,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.58889,0.99751,0,massA=0.587 massB=0.41
p2,758,25,neutral,0,124,207,0.76,1.2687,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.96211,0.99796,0,massA=0.0378 massB=0.96
p2,56,1,mixed,58,58,116,0.66,1.32,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.11757,0.99946,0,massA=0.882 massB=0.118
p2,1167,38,mixed,183,183,609,0.38,1.2646,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68257,0.99678,0,massA=0.68 massB=0.316
p2,696,23,neutral,0,91,626,0.23,1.5822,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44939,0.99983,0,massA=0.551 massB=0.449
p2,306,10,neutral,0,111,278,0.58,1.4526,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.99969,0,massA=0.457 massB=0.543
p2,136,4,gain,0,29,71,0.55,1.3466,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66192,0.99992,0,massA=0.338 massB=0.662
p2,447,14,mixed,81,81,201,0.68,1.6874,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.77999,0.99533,0,massA=0.776 massB=0.219
p2,829,27,gain,0,166,433,0.53,1.3825,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1023,0.99282,0,massA=0.102 massB=0.891
p2,777,25,mixed,124,124,207,0.76,1.2687,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83548,0.99719,0,massA=0.833 massB=0.164
p2,383,12,mixed,164,164,541,0.38,1.2535,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25091,0.99909,0,massA=0.251 massB=0.748
p2,222,7,gain,0,63,98,0.64,0.9956,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.96153,0.99871,0,massA=0.0384 massB=0.96
p2,1087,36,neutral,0,98,227,0.47,1.0887,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36297,0.99961,0,massA=0.363 massB=0.637
p2,226,7,gain,0,63,98,0.64,0.9956,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70253,0.99982,0,massA=0.297 massB=0.702
p2,160,5,gain,0,162,381,0.46,1.0819,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.75491,0.99975,0,massA=0.245 massB=0.755
p2,48,1,gain,0,58,116,0.66,1.32,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99885,0.99844,0,massA=0.00115 massB=0.997
p2,940,31,gain,0,51,151,0.29,0.8586,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59267,0.99964,0,massA=0.407 massB=0.592
p2,20,0,mixed,186,186,984,0.26,1.3755,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31069,0.9959,0,massA=0.686 massB=0.309
p2,818,27,neutral,0,166,433,0.53,1.3825,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.93146,0.99827,0,massA=0.0684 massB=0.93
p2,576,19,neutral,0,64,122,0.49,0.9341,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.48048,0.99975,0,massA=0.519 massB=0.48
p2,26,0,mixed,186,186,984,0.26,1.3755,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.10088,0.9994,0,massA=0.899 massB=0.101
p2,573,19,neutral,0,64,122,0.49,0.9341,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29098,0.99987,0,massA=0.291 massB=0.709
p2,781,26,neutral,0,59,151,0.36,0.9214,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68931,0.99799,0,massA=0.688 massB=0.31
p2,559,18,gain,0,41,61,0.58,0.8629,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.12252,0.97976,0,massA=0.12 massB=0.86
p2,839,27,mixed,166,166,433,0.53,1.3825,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31743,0.99254,0,massA=0.315 massB=0.677
p2,764,25,gain,0,124,207,0.76,1.2687,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87915,0.99942,0,massA=0.121 massB=0.879
p2,858,28,gain,0,132,181,0.76,1.0421,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99843,0.99793,0,massA=0.00157 massB=0.996
p2,198,6,gain,0,94,101,0.71,0.7629,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99729,0.99795,0,massA=0.00271 massB=0.995
p2,899,29,mixed,79,79,81,0.83,0.851,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.26284,0.9881,0,massA=0.26 massB=0.728
p2,752,25,neutral,0,124,207,0.76,1.2687,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72174,0.99971,0,massA=0.278 massB=0.722
p2,183,6,neutral,0,94,101,0.71,0.7629,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.46879,0.99984,0,massA=0.469 massB=0.531
p2,277,9,neutral,0,49,153,0.26,0.8118,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25091,0.99948,0,massA=0.251 massB=0.749
p2,1186,39,gain,0,178,567,0.32,1.0193,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.55833,0.99993,0,massA=0.442 massB=0.558
p2,894,29,mixed,79,79,81,0.83,0.851,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.09138,0.99819,0,massA=0.907 massB=0.0912
p2,1141,38,neutral,0,183,609,0.38,1.2646,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60766,0.99853,0,massA=0.607 massB=0.392
p2,53,1,mixed,58,58,116,0.66,1.32,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.45326,0.99895,0,massA=0.453 massB=0.546
p2,282,9,gain,0,49,153,0.26,0.8118,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.86339,0.99943,0,massA=0.137 massB=0.863
p2,1010,33,mixed,142,142,446,0.53,1.6646,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.27826,0.99802,0,massA=0.72 massB=0.278
p2,623,20,mixed,186,186,266,0.63,0.901,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31069,0.99885,0,massA=0.31 massB=0.689
p2,122,4,neutral,0,29,71,0.55,1.3466,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.74017,0.99976,0,massA=0.26 massB=0.74
p2,452,15,neutral,0,82,113,0.74,1.0198,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.73106,0.99974,0,massA=0.269 massB=0.731
p2,1117,37,neutral,0,151,252,0.68,1.1348,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59267,0.99959,0,massA=0.592 massB=0.407
p2,190,6,gain,0,94,101,0.71,0.7629,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78793,0.99955,0,massA=0.212 massB=0.788
p2,464,15,gain,0,82,113,0.74,1.0198,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83973,0.99946,0,massA=0.16 massB=0.839
p2,881,29,gain,0,79,81,0.83,0.851,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.99662,0,massA=0.726 massB=0.271
p2,980,32,mixed,131,131,236,0.57,1.0269,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.24221,0.99672,0,massA=0.755 massB=0.241
p2,793,26,gain,0,59,151,0.36,0.9214,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.13846,0.99955,0,massA=0.138 massB=0.861
p2,1197,39,mixed,178,178,567,0.32,1.0193,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67576,0.99709,0,massA=0.674 massB=0.323
p2,1232,16,dominant,0,139,190,1.0,1.3669,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9263,0.99963,0,massA=0.0737 massB=0.926
p2,880,29,gain,0,79,81,0.83,0.851,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72174,0.99971,0,massA=0.278 massB=0.722
p2,595,19,mixed,64,64,122,0.49,0.9341,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.91118,0.99407,0,massA=0.906 massB=0.0883
